answer_id,snippet_no,parent_id,score,owner_id,ff_count,ff_line,ff_type,ff_severity,ff_description
1066200,1,1066137,5,130627,0,0,,0,
1066246,1,1042415,0,10592,0,0,,0,
1066246,2,1042415,0,10592,0,0,,0,
1066279,1,1066099,9,130627,0,0,,0,
1066423,1,1065211,5,10593,0,0,,0,
1066423,2,1065211,5,10593,0,0,,0,
1066423,3,1065211,5,10593,0,0,,0,
1066423,4,1065211,5,10593,0,0,,0,
1066423,5,1065211,5,10593,0,0,,0,
1066423,6,1065211,5,10593,0,0,,0,
1066423,7,1065211,5,10593,0,0,,0,
1066693,1,1066681,0,18393,0,0,,0,
1066706,1,1066677,70,11440,0,0,,0,
1066706,2,1066677,70,11440,0,0,,0,
1066706,3,1066677,70,11440,0,0,,0,
1066711,1,1066677,4,20688,0,0,,0,
1066711,2,1066677,4,20688,0,0,,0,
1066711,3,1066677,4,20688,0,0,,0,
1066711,4,1066677,4,20688,0,0,,0,
1066711,5,1066677,4,20688,0,0,,0,
1066711,6,1066677,4,20688,0,0,,0,
1066713,1,1066677,2,58100,0,0,,0,
1066713,2,1066677,2,58100,0,0,,0,
1066718,1,1066681,1,101999,0,0,,0,
1066752,1,1066677,18,14065,0,0,,0,
1066752,2,1066677,18,14065,0,0,,0,
1066752,3,1066677,18,14065,0,0,,0,
1066752,4,1066677,18,14065,0,0,,0,
1066812,1,1066681,1,48015,0,0,,0,
1066921,1,637338,4,108026,0,0,,0,
1066921,2,637338,4,108026,0,0,,0,
1066921,3,637338,4,108026,0,0,,0,
1066921,4,637338,4,108026,0,0,,0,
1066921,5,637338,4,108026,0,0,,0,
1066921,6,637338,4,108026,0,0,,0,
1067072,1,1066071,36,118130,0,0,,0,
1067128,1,1067066,0,125525,0,0,,0,
1067128,2,1067066,0,125525,0,0,,0,
1067128,3,1067066,0,125525,0,0,,0,
1067238,1,1067226,176,114986,0,0,,0,
1067238,2,1067226,176,114986,0,0,,0,
1067238,3,1067226,176,114986,0,0,,0,
1067238,4,1067226,176,114986,0,0,,0,
1067238,5,1067226,176,114986,0,0,,0,
1067338,1,1067236,1,124470,0,0,,0,
1067349,1,652788,7,45935,0,0,,0,
1067388,1,1067374,2,60096,0,0,,0,
1067408,1,1067374,0,30341,0,0,,0,
1067408,2,1067374,0,30341,0,0,,0,
1067542,1,1067422,5,39742,0,0,,0,
1067559,1,1067535,2,120820,0,0,,0,
1067560,1,1067535,4,112,0,0,,0,
1067560,2,1067535,4,112,0,0,,0,
1067561,1,1067535,3,69802,0,0,,0,
1067565,1,1067535,1,131407,0,0,,0,
1067620,1,1067558,5,130673,0,0,,0,
1067622,1,1067558,4,82570,0,0,,0,
1067622,2,1067558,4,82570,0,0,,0,
1067622,3,1067558,4,82570,0,0,,0,
1067642,1,976308,1,116975,0,0,,0,
1067661,1,1067607,3,84007,0,0,,0,
1067684,1,1067346,24,50617,0,0,,0,
1067836,1,1067827,5,74060,0,0,,0,
1067860,1,1067594,0,11892,0,0,,0,
1067862,1,1067827,6,None,0,0,,0,
1067862,2,1067827,6,None,0,0,,0,
1068169,1,1068129,37,68204,0,0,,0,
1068169,2,1068129,37,68204,0,0,,0,
1068169,3,1068129,37,68204,0,0,,0,
1068173,1,1068129,2,101361,0,0,,0,
1068176,1,1068129,4,None,0,0,,0,
1068176,2,1068129,4,None,0,0,,0,
1068187,1,1068161,1,14860,0,0,,0,
1068187,2,1068161,1,14860,0,0,,0,
1068192,1,1068134,1,90577,0,0,,0,
1068222,1,1068134,5,114356,0,0,,0,
1068240,1,1068134,22,14091,0,0,,0,
1068268,1,1068134,1,124303,0,0,,0,
1068370,1,1068350,3,37386,1,1,random srandom,3,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).  use a more secure technique for acquiring random values. 
1068456,1,1068134,1,127893,0,0,,0,
1068777,1,1068134,0,83153,0,0,,0,
1068777,2,1068134,0,83153,0,0,,0,
1068836,1,1068762,2,88558,0,0,,0,
1068863,1,1068557,0,106205,0,0,,0,
1068865,1,1068849,7,57428,0,0,,0,
1068870,1,1068849,65,7536,0,0,,0,
1068937,1,1068849,102,14860,0,0,,0,
1068937,2,1068849,102,14860,0,0,,0,
1068937,3,1068849,102,14860,0,0,,0,
1068937,4,1068849,102,14860,0,0,,0,
1068937,5,1068849,102,14860,0,0,,0,
1068937,6,1068849,102,14860,1,136,random srand,3,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).  use a more secure technique for acquiring random values. 
1068937,7,1068849,102,14860,0,0,,0,
1068937,8,1068849,102,14860,0,0,,0,
1068966,1,1068849,24,44541,0,0,,0,
1068999,1,1068849,6,23435,0,0,,0,
1069088,1,1068849,2,131356,0,0,,0,
1069351,1,1069335,1,None,0,0,,0,
1069367,1,1069335,1,83153,0,0,,0,
1069367,2,1069335,1,83153,0,0,,0,
1069376,1,1069335,2,34509,0,0,,0,
1069376,2,1069335,2,34509,0,0,,0,
1069379,1,652788,0,46571,0,0,,0,
1069379,2,652788,0,46571,0,0,,0,
1069420,1,1068849,0,130873,0,0,,0,
1069420,2,1068849,0,130873,0,0,,0,
1069420,3,1068849,0,130873,0,0,,0,
1069634,1,1069621,170,34509,0,0,,0,
1069634,2,1069621,170,34509,0,0,,0,
1069634,3,1069621,170,34509,0,0,,0,
1069635,1,1069621,29,23283,0,0,,0,
1069678,1,1069621,15,36723,0,0,,0,
1069723,1,1069621,4,12048,0,0,,0,
1069723,2,1069621,4,12048,0,0,,0,
1069925,1,1069851,5,111160,0,0,,0,
1070023,1,1069621,6,111160,0,0,,0,
1070199,1,1069851,16,9555,0,0,,0,
1070253,1,1070080,0,95321,1,1,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1070290,1,1069851,7,111896,0,0,,0,
1070290,2,1069851,7,111896,0,0,,0,
1070331,1,1069851,3,78374,0,0,,0,
1070331,2,1069851,3,78374,0,0,,0,
1070397,1,1070363,1,28896,0,0,,0,
1070469,1,25268,12,23569,0,0,,0,
1070469,2,25268,12,23569,0,0,,0,
1070481,1,1070351,3,21886,0,0,,0,
1070499,1,1070497,138,13430,0,0,,0,
1070499,2,1070497,138,13430,0,0,,0,
1070499,3,1070497,138,13430,0,0,,0,
1070499,4,1070497,138,13430,0,0,,0,
1070499,5,1070497,138,13430,0,0,,0,
1070499,6,1070497,138,13430,0,0,,0,
1070524,1,1070497,45,None,0,0,,0,
1070737,1,1070080,1,122727,0,0,,0,
1070737,2,1070080,1,122727,0,0,,0,
1070737,3,1070080,1,122727,1,1,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1070743,1,1070080,0,10307,1,8,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1070770,1,1067789,8,123111,0,0,,0,
1070824,1,1070666,4,124303,0,0,,0,
1070890,1,1070813,1,124303,0,0,,0,
1070897,1,1070882,5,10077,0,0,,0,
1070962,1,1070882,3,100443,0,0,,0,
1070991,1,1029849,2,95321,0,0,,0,
1071151,1,1071092,3,110255,0,0,,0,
1071151,2,1071092,3,110255,0,0,,0,
1071157,1,1071092,7,96643,0,0,,0,
1071157,2,1071092,7,96643,0,0,,0,
1071167,1,1071092,3,10593,0,0,,0,
1071167,2,1071092,3,10593,0,0,,0,
1071341,1,1071092,1,131951,0,0,,0,
1071492,1,1071483,3,41981,0,0,,0,
1071492,2,1071483,3,41981,0,0,,0,
1071492,3,1071483,3,41981,0,0,,0,
1071492,4,1071483,3,41981,0,0,,0,
1071512,1,1071483,0,27423,0,0,,0,
1071550,1,1071542,4,63309,0,0,,0,
1071550,2,1071542,4,63309,0,0,,0,
1071550,3,1071542,4,63309,2,11,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1071554,1,1071542,18,92516,0,0,,0,
1071554,2,1071542,18,92516,0,0,,0,
1071555,1,1071542,25,21886,0,0,,0,
1071559,1,1071542,1,89266,0,0,,0,
1071607,1,1071596,14,63074,0,0,,0,
1071607,2,1071596,14,63074,0,0,,0,
1071627,1,1071596,2,35227,0,0,,0,
1071627,2,1071596,2,35227,0,0,,0,
1071642,1,1071596,0,80204,0,0,,0,
1071642,2,1071596,0,80204,0,0,,0,
1071686,1,1071674,3,92516,0,0,,0,
1071686,2,1071674,3,92516,0,0,,0,
1071686,3,1071674,3,92516,0,0,,0,
1071745,1,1071120,4,121331,0,0,,0,
1071745,2,1071120,4,121331,0,0,,0,
1071752,1,1071674,1,108130,0,0,,0,
1071761,1,1071542,29,15168,1,1,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1071761,2,1071542,29,15168,0,0,,0,
1071763,1,1071720,4,2648,0,0,,0,
1071766,1,1071674,1,109094,0,0,,0,
1071769,1,1071674,0,132012,0,0,,0,
1071769,2,1071674,0,132012,0,0,,0,
1071777,1,1071674,0,65696,0,0,,0,
1071926,1,1071804,5,43992,0,0,,0,
1071926,2,1071804,5,43992,0,0,,0,
1071926,3,1071804,5,43992,0,0,,0,
1071926,4,1071804,5,43992,0,0,,0,
1071926,5,1071804,5,43992,0,0,,0,
1071926,6,1071804,5,43992,0,0,,0,
1071926,7,1071804,5,43992,0,0,,0,
1072015,1,1071720,1,65696,0,0,,0,
1072015,2,1071720,1,65696,0,0,,0,
1072131,1,1072083,2,68587,0,0,,0,
1072135,1,1072125,47,9530,0,0,,0,
1072135,2,1072125,47,9530,0,0,,0,
1072135,3,1072125,47,9530,0,0,,0,
1072416,1,1072125,3,23744,0,0,,0,
1072506,1,1072455,6,893,0,0,,0,
1072524,1,1072484,1,68587,0,0,,0,
1072737,1,1070497,12,123111,0,0,,0,
1072737,2,1070497,12,123111,0,0,,0,
1072812,1,1049332,0,109094,0,0,,0,
1072812,2,1049332,0,109094,0,0,,0,
1073202,1,1073189,3,89847,0,0,,0,
1073211,1,1073189,0,42749,0,0,,0,
1073215,1,1073189,0,70482,0,0,,0,
1073362,1,1072047,5,79298,0,0,,0,
1073520,1,1073397,2,40916,0,0,,0,
1073591,1,1073397,33,115248,0,0,,0,
1073612,1,703453,2,11698,0,0,,0,
1073612,2,703453,2,11698,0,0,,0,
1073612,3,703453,2,11698,0,0,,0,
1073612,4,703453,2,11698,0,0,,0,
1073628,1,1073606,14,80448,0,0,,0,
1073634,1,1073606,65,44389,0,0,,0,
1073634,2,1073606,65,44389,0,0,,0,
1073634,3,1073606,65,44389,0,0,,0,
1073634,4,1073606,65,44389,0,0,,0,
1073634,5,1073606,65,44389,0,0,,0,
1073642,1,1073606,3,115866,0,0,,0,
1073668,1,1073646,12,108130,0,0,,0,
1073681,1,1073397,4,12048,0,0,,0,
1073691,1,1073606,0,90567,0,0,,0,
1073873,1,142877,1,35065,0,0,,0,
1073873,2,142877,1,35065,0,0,,0,
1073873,3,142877,1,35065,0,0,,0,
1073873,4,142877,1,35065,0,0,,0,
1073873,5,142877,1,35065,0,0,,0,
1073938,1,1073928,9,41747,0,0,,0,
1073961,1,1073928,0,4549416,0,0,,0,
1073961,2,1073928,0,4549416,0,0,,0,
1073969,1,1073928,1,108130,0,0,,0,
1073969,2,1073928,1,108130,0,0,,0,
1074005,1,1073963,0,72791,0,0,,0,
1074005,2,1073963,0,72791,0,0,,0,
1074102,1,866849,0,4418,0,0,,0,
1074151,1,1074130,5,18167,0,0,,0,
1074325,1,1070333,3,35577,0,0,,0,
1074587,1,1074062,7,11465,0,0,,0,
1074587,2,1074062,7,11465,0,0,,0,
1074679,1,1074612,1,83871,0,0,,0,
1074679,2,1074612,1,83871,0,0,,0,
1074911,1,1074362,9,5999,0,0,,0,
1074937,1,1072540,6,80572,0,0,,0,
1075163,1,1075154,8,9530,0,0,,0,
1075191,1,1075154,41,19563,0,0,,0,
1075191,2,1075154,41,19563,0,0,,0,
1075252,1,1070080,2,616,1,2,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1075332,1,1075147,0,53543,0,0,,0,
1075427,1,1075405,0,126042,0,0,,0,
1075429,1,1075405,1,9083,0,0,,0,
1075432,1,1075405,6,113763,0,0,,0,
1075432,2,1075405,6,113763,2,3,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1075444,1,1075405,1,11465,0,0,,0,
1075444,2,1075405,1,11465,0,0,,0,
1075512,1,1075405,0,129413,0,0,,0,
1075530,1,1075493,0,11465,2,3,misc open,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
1075531,1,1075493,5,73019,1,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1075566,1,1075493,0,100546,0,0,,0,
1075709,1,1075614,7,None,0,0,,0,
1075785,1,1075712,16,None,0,0,,0,
1075821,1,1075154,3,10593,0,0,,0,
1075824,1,1075809,0,63309,0,0,,0,
1075824,2,1075809,0,63309,0,0,,0,
1075875,1,1075809,0,132422,0,0,,0,
1075990,1,1075147,1,10593,0,0,,0,
1075990,2,1075147,1,10593,0,0,,0,
1075990,3,1075147,1,10593,0,0,,0,
1076388,1,1076374,5,893,1,6,shell execl,4,This causes a new program to execute and is difficult to use safely (CWE-78).  try using a library call that implements the same functionality if available. 
1076869,1,1076851,0,101197,0,0,,0,
1077047,1,1077026,26,99967,0,0,,0,
1077083,1,1076955,2,50859,0,0,,0,
1077083,2,1076955,2,50859,0,0,,0,
1077093,1,1076955,0,2958,0,0,,0,
1077229,1,1077216,33,94132,0,0,,0,
1077263,1,1077216,7,83871,0,0,,0,
1077263,2,1077216,7,83871,0,0,,0,
1077306,1,1077298,14,77915,0,0,,0,
1077628,1,350811,1,99312,0,0,,0,
1077654,1,1077479,1,117052,0,0,,0,
1077654,2,1077479,1,117052,0,0,,0,
1077654,3,1077479,1,117052,0,0,,0,
1077937,1,1077877,3,127893,0,0,,0,
1078021,1,1077920,3,18804,0,0,,0,
1078033,1,1077877,0,88442,0,0,,0,
1078033,2,1077877,0,88442,0,0,,0,
1078254,1,1078218,7,19563,0,0,,0,
1078422,1,111928,5,82848,2,9,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1078422,2,111928,5,82848,2,4,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1078422,3,111928,5,82848,1,4,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1078484,1,241327,0,78720,0,0,,0,
1078829,1,1078768,2,83153,0,0,,0,
1078870,1,1078767,1,72791,0,0,,0,
1078870,2,1078767,1,72791,1,42,buffer read,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
1079007,1,1078939,1,6946,1,3,misc LoadLibrary,3,"Ensure that the full path to the library is specified, or current directory may be used (CWE-829, CWE-20).  Use registry entry or GetWindowsDirectory to find library path, if you aren't already. "
1079030,1,1079020,6,4747,0,0,,0,
1079032,1,1079020,23,21886,0,0,,0,
1079034,1,1079020,2,89847,1,2,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
1079042,1,1079020,-1,132779,0,0,,0,
1079043,1,1079020,1,57601,1,2,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
1079218,1,1078767,0,91593,0,0,,0,
1079304,1,1079288,1,26095,0,0,,0,
1079304,2,1079288,1,26095,0,0,,0,
1079309,1,1079288,2,2368,0,0,,0,
1079309,2,1079288,2,2368,0,0,,0,
1079346,1,1078767,2,26428,1,48,buffer read,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
1079543,1,1077877,3,18687,0,0,,0,
1079543,2,1077877,3,18687,0,0,,0,
1079768,1,1079008,2,16582,0,0,,0,
1079768,2,1079008,2,16582,0,0,,0,
1079776,1,1079748,4,5354,0,0,,0,
1079788,1,1079748,1,15369,1,5,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
1079788,2,1079748,1,15369,1,8,format vprintf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
1079814,1,1079748,20,73019,0,0,,0,
1079823,1,1079623,1,125997,0,0,,0,
1080101,1,1080075,1,115730,0,0,,0,
1080211,1,1079623,14,34509,0,0,,0,
1080211,2,1079623,14,34509,0,0,,0,
1080211,3,1079623,14,34509,0,0,,0,
1080211,4,1079623,14,34509,0,0,,0,
1080211,5,1079623,14,34509,0,0,,0,
1080235,1,1079748,5,81214,0,0,,0,
1080414,1,1080401,2,76337,0,0,,0,
1080414,2,1080401,2,76337,0,0,,0,
1080421,1,1080401,1,105459,0,0,,0,
1080425,1,1080401,2,68920,0,0,,0,
1080463,1,1080449,0,63309,1,3,buffer gets,5,"Does not check for buffer overflows (CWE-120, CWE-20).  Use fgets() instead. "
1080463,2,1080449,0,63309,2,3,buffer scanf,1,"It's unclear if the %s limit in the format string is small enough (CWE-120).  Check that the limit is sufficiently small, or use a different input function. "
1080477,1,1080449,7,59808,0,0,,0,
1080497,1,1080449,3,63136,0,0,,0,
1080497,2,1080449,3,63136,0,0,,0,
1080497,3,1080449,3,63136,0,0,,0,
1080564,1,1080449,0,84478,1,6,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1080571,1,1080449,0,59557,0,0,,0,
1080571,2,1080449,0,59557,0,0,,0,
1080619,1,1080448,5,36565,0,0,,0,
1080619,2,1080448,5,36565,0,0,,0,
1080619,3,1080448,5,36565,0,0,,0,
1080621,1,1080448,0,41747,0,0,,0,
1080621,2,1080448,0,41747,0,0,,0,
1080645,1,1080635,5,9530,0,0,,0,
1080668,1,1080649,4,33686,0,0,,0,
1080668,2,1080649,4,33686,0,0,,0,
1080675,1,1080635,0,83871,0,0,,0,
1080678,1,1080649,0,None,0,0,,0,
1080693,1,1080652,0,127893,1,14,shell system,4,This causes a new program to execute and is difficult to use safely (CWE-78).  try using a library call that implements the same functionality if available. 
1080700,1,1080652,0,4662,1,1,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1080700,2,1080652,0,4662,5,4,port snprintf,1,"On some very old systems, snprintf is incorrectly implemented and permits buffer overflows; there are also incompatible standard definitions of it.  Check it during installation, or use something else. "
1080705,1,1077869,5,130627,0,0,,0,
1080706,1,1080652,2,33213,1,11,shell system,4,This causes a new program to execute and is difficult to use safely (CWE-78).  try using a library call that implements the same functionality if available. 
1080793,1,1080652,0,87234,0,0,,0,
1080793,2,1080652,0,87234,0,0,,0,
1080810,1,1080770,0,130689,0,0,,0,
1080810,2,1080770,0,130689,0,0,,0,
1080810,3,1080770,0,130689,0,0,,0,
1080810,4,1080770,0,130689,0,0,,0,
1080947,1,1080876,10,60335,0,0,,0,
1080995,1,1080953,10,27423,0,0,,0,
1080995,2,1080953,10,27423,0,0,,0,
1081000,1,1080871,-1,42303,0,0,,0,
1081009,1,1080401,7,24895,0,0,,0,
1081043,1,1080871,1,36565,0,0,,0,
1081043,2,1080871,1,36565,0,0,,0,
1081139,1,1080805,1,106664,0,0,,0,
1081206,1,1080449,0,48015,1,6,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1081230,1,1080449,0,64203,1,6,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1081237,1,1080871,1,95810,0,0,,0,
1081237,2,1080871,1,95810,0,0,,0,
1081237,3,1080871,1,95810,0,0,,0,
1081237,4,1080871,1,95810,0,0,,0,
1081262,1,1081250,30,73772,0,0,,0,
1081283,1,1080871,0,127716,0,0,,0,
1081388,1,1075614,0,127716,0,0,,0,
1081431,1,1081409,1,114066,0,0,,0,
1081443,1,556255,0,127716,0,0,,0,
1081533,1,1081519,1,25071,0,0,,0,
1081533,2,1081519,1,25071,0,0,,0,
1081598,1,1079748,3,101031,0,0,,0,
1081605,1,1081519,9,2583,0,0,,0,
1081762,1,851679,0,1167,0,0,,0,
1081800,1,231381,3,80204,0,0,,0,
1081800,2,231381,3,80204,0,0,,0,
1081800,3,231381,3,80204,0,0,,0,
1081823,1,1081519,11,33345,0,0,,0,
1081879,1,1081868,1,101361,0,0,,0,
1081879,2,1081868,1,101361,0,0,,0,
1081881,1,1081868,6,None,0,0,,0,
1081881,2,1081868,6,None,0,0,,0,
1081905,1,1081868,4,115526,0,0,,0,
1081905,2,1081868,4,115526,0,0,,0,
1081953,1,1081831,0,None,0,0,,0,
1082073,1,1082064,3,27198,0,0,,0,
1082093,1,1082064,5,None,0,0,,0,
1082093,2,1082064,5,None,0,0,,0,
1082099,1,1082083,6,None,0,0,,0,
1082191,1,1082162,34,48015,0,0,,0,
1082198,1,1082192,0,56763,0,0,,0,
1082198,2,1082192,0,56763,2,3,random random,3,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).  use a more secure technique for acquiring random values. 
1082226,1,1081811,0,78712,0,0,,0,
1082299,1,1082192,5,41747,0,0,,0,
1082515,1,1081764,1,132903,0,0,,0,
1082563,1,1082552,9,34509,0,0,,0,
1082680,1,1082655,21,19563,0,0,,0,
1082680,2,1082655,21,19563,0,0,,0,
1082680,3,1082655,21,19563,0,0,,0,
1082680,4,1082655,21,19563,0,0,,0,
1082682,1,1082655,58,64918,0,0,,0,
1082682,2,1082655,58,64918,0,0,,0,
1082682,3,1082655,58,64918,0,0,,0,
1082682,4,1082655,58,64918,0,0,,0,
1082745,1,1082192,2,65696,0,0,,0,
1082935,1,1082901,3,64918,0,0,,0,
1082935,2,1082901,3,64918,0,0,,0,
1082941,1,1082867,3,34509,0,0,,0,
1082941,2,1082867,3,34509,0,0,,0,
1083150,1,1083142,7,84880,0,0,,0,
1083158,1,1082527,0,22725,0,0,,0,
1083220,1,1083168,1,88851,0,0,,0,
1083220,2,1083168,1,88851,0,0,,0,
1083231,1,1083142,3,48015,0,0,,0,
1083236,1,1083215,0,127893,0,0,,0,
1083265,1,1083245,10,34509,0,0,,0,
1083305,1,1082913,0,4086,0,0,,0,
1083305,2,1082913,0,4086,1,125,buffer CopyMemory,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1083309,1,1083252,5,95319,0,0,,0,
1083316,1,1083304,4,4086,0,0,,0,
1083319,1,1083304,11,14860,0,0,,0,
1083319,2,1083304,11,14860,0,0,,0,
1083319,3,1083304,11,14860,0,0,,0,
1083329,1,1083304,2,83819,0,0,,0,
1083482,1,1069602,1,95281,0,0,,0,
1083543,1,1083488,8,95321,0,0,,0,
1083552,1,1083531,2,56338,0,0,,0,
1083552,2,1083531,2,56338,0,0,,0,
1083556,1,1083531,3,94102,0,0,,0,
1083632,1,1083531,0,91713,0,0,,0,
1083664,1,1083658,14,None,0,0,,0,
1083672,1,1083658,12,23034,0,0,,0,
1083681,1,1083658,15,133008,0,0,,0,
1083696,1,1083678,0,133295,0,0,,0,
1083696,2,1083678,0,133295,0,0,,0,
1083704,1,1083678,0,127269,0,0,,0,
1083704,2,1083678,0,127269,0,0,,0,
1083706,1,1083678,0,85578,1,7,misc open,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
1083706,2,1083678,0,85578,0,0,,0,
1083714,1,1083658,13,9859,0,0,,0,
1083729,1,1083678,2,66353,0,0,,0,
1083735,1,1083678,1,27423,0,0,,0,
1083902,1,1083898,10,21886,0,0,,0,
1083944,1,1083931,1,14860,0,0,,0,
1083964,1,1083959,2,133008,0,0,,0,
1083964,2,1083959,2,133008,0,0,,0,
1083974,1,1083959,0,5354,0,0,,0,
1083980,1,1083959,11,11465,0,0,,0,
1084041,1,1084039,12,21886,0,0,,0,
1084078,1,1084039,4,126042,2,8,misc fopen,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
1084204,1,1083959,19,51103,0,0,,0,
1084204,2,1083959,19,51103,0,0,,0,
1084204,3,1083959,19,51103,0,0,,0,
1084204,4,1083959,19,51103,0,0,,0,
1084334,1,1084251,0,85140,0,0,,0,
1084338,1,1084251,3,133376,0,0,,0,
1084453,1,1083931,9,50617,0,0,,0,
1084453,2,1083931,9,50617,0,0,,0,
1084581,1,1084573,13,86622,0,0,,0,
1084581,2,1084573,13,86622,0,0,,0,
1084889,1,1077387,1,2815,0,0,,0,
1084889,2,1077387,1,2815,0,0,,0,
1084889,3,1077387,1,2815,0,0,,0,
1084988,1,1084960,0,99710,0,0,,0,
1085023,1,1085016,3,21886,0,0,,0,
1085023,2,1085016,3,21886,0,0,,0,
1085023,3,1085016,3,21886,1,1,buffer fgetc,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
1085029,1,1085016,1,12048,0,0,,0,
1085033,1,1084960,1,61289,0,0,,0,
1085120,1,1085083,127,90848,1,4,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1085143,1,1083678,1,3458,0,0,,0,
1085245,1,134796,25,119301,0,0,,0,
1085261,1,1085238,3,74815,0,0,,0,
1085272,1,1085238,23,33213,0,0,,0,
1085272,2,1085238,23,33213,0,0,,0,
1085272,3,1085238,23,33213,0,0,,0,
1085272,4,1085238,23,33213,0,0,,0,
1085272,5,1085238,23,33213,0,0,,0,
1085272,6,1085238,23,33213,0,0,,0,
1085272,7,1085238,23,33213,0,0,,0,
1085272,8,1085238,23,33213,0,0,,0,
1085272,9,1085238,23,33213,0,0,,0,
1085272,10,1085238,23,33213,0,0,,0,
1085272,11,1085238,23,33213,0,0,,0,
1085272,12,1085238,23,33213,0,0,,0,
1085272,13,1085238,23,33213,0,0,,0,
1085276,1,1085238,2,119365,0,0,,0,
1085276,2,1085238,2,119365,0,0,,0,
1085276,3,1085238,2,119365,0,0,,0,
1085372,1,1085240,1,19868,0,0,,0,
1085376,1,1085240,0,45685,0,0,,0,
1085376,2,1085240,0,45685,0,0,,0,
1085376,3,1085240,0,45685,0,0,,0,
1085376,4,1085240,0,45685,0,0,,0,
1085503,1,1085489,2,87979,0,0,,0,
1085503,2,1085489,2,87979,0,0,,0,
1085544,1,1085489,10,87234,0,0,,0,
1085544,2,1085489,10,87234,0,0,,0,
1085544,3,1085489,10,87234,0,0,,0,
1085544,4,1085489,10,87234,0,0,,0,
1085544,5,1085489,10,87234,0,0,,0,
1085544,6,1085489,10,87234,0,0,,0,
1085544,7,1085489,10,87234,0,0,,0,
1085544,8,1085489,10,87234,0,0,,0,
1085544,9,1085489,10,87234,0,0,,0,
1085544,10,1085489,10,87234,0,0,,0,
1085628,1,1085472,0,15721,0,0,,0,
1085720,1,1085617,6,74601,0,0,,0,
1085920,1,1084982,3,126517,0,0,,0,
